,id,Longitude,Latitude,Centroid,geometry,numbuildings
2779,13132,108.24999999999959,14.049999999999972,108.25E_14.05N,"POLYGON ((108.19999999999959 14.099999999999971, 108.29999999999959 14.099999999999971, 108.29999999999959 13.999999999999972, 108.19999999999959 13.999999999999972, 108.19999999999959 14.099999999999971))",8
2780,13133,108.24999999999959,13.94999999999997,108.25E_13.95N,"POLYGON ((108.19999999999959 13.999999999999972, 108.29999999999959 13.999999999999972, 108.29999999999959 13.899999999999972, 108.19999999999959 13.899999999999972, 108.19999999999959 13.999999999999972))",0
2781,13134,108.24999999999959,13.849999999999973,108.25E_13.85N,"POLYGON ((108.19999999999959 13.899999999999972, 108.29999999999959 13.899999999999972, 108.29999999999959 13.799999999999972, 108.19999999999959 13.799999999999972, 108.19999999999959 13.899999999999972))",0
2782,13135,108.24999999999959,13.749999999999973,108.25E_13.75N,"POLYGON ((108.19999999999959 13.799999999999972, 108.29999999999959 13.799999999999972, 108.29999999999959 13.699999999999973, 108.19999999999959 13.699999999999973, 108.19999999999959 13.799999999999972))",30
2783,13136,108.24999999999959,13.649999999999972,108.25E_13.65N,"POLYGON ((108.19999999999959 13.699999999999973, 108.29999999999959 13.699999999999973, 108.29999999999959 13.599999999999973, 108.19999999999959 13.599999999999973, 108.19999999999959 13.699999999999973))",1
2784,13137,108.24999999999959,13.549999999999972,108.25E_13.55N,"POLYGON ((108.19999999999959 13.599999999999973, 108.29999999999959 13.599999999999973, 108.29999999999959 13.499999999999973, 108.19999999999959 13.499999999999973, 108.19999999999959 13.599999999999973))",1
2785,13138,108.24999999999959,13.449999999999974,108.25E_13.45N,"POLYGON ((108.19999999999959 13.499999999999973, 108.29999999999959 13.499999999999973, 108.29999999999959 13.399999999999974, 108.19999999999959 13.399999999999974, 108.19999999999959 13.499999999999973))",0
2786,13139,108.24999999999959,13.349999999999977,108.25E_13.35N,"POLYGON ((108.19999999999959 13.399999999999974, 108.29999999999959 13.399999999999974, 108.29999999999959 13.299999999999974, 108.19999999999959 13.299999999999974, 108.19999999999959 13.399999999999974))",0
2787,13140,108.24999999999959,13.249999999999975,108.25E_13.25N,"POLYGON ((108.19999999999959 13.299999999999974, 108.29999999999959 13.299999999999974, 108.29999999999959 13.199999999999974, 108.19999999999959 13.199999999999974, 108.19999999999959 13.299999999999974))",4
2788,13141,108.24999999999959,13.149999999999975,108.25E_13.15N,"POLYGON ((108.19999999999959 13.199999999999974, 108.29999999999959 13.199999999999974, 108.29999999999959 13.099999999999975, 108.19999999999959 13.099999999999975, 108.19999999999959 13.199999999999974))",3
2789,13142,108.24999999999959,13.049999999999974,108.25E_13.05N,"POLYGON ((108.19999999999959 13.099999999999975, 108.29999999999959 13.099999999999975, 108.29999999999959 12.999999999999975, 108.19999999999959 12.999999999999975, 108.19999999999959 13.099999999999975))",0
2790,13143,108.24999999999959,12.949999999999976,108.25E_12.95N,"POLYGON ((108.19999999999959 12.999999999999975, 108.29999999999959 12.999999999999975, 108.29999999999959 12.899999999999975, 108.19999999999959 12.899999999999975, 108.19999999999959 12.999999999999975))",0
2791,13144,108.24999999999959,12.849999999999973,108.25E_12.85N,"POLYGON ((108.19999999999959 12.899999999999975, 108.29999999999959 12.899999999999975, 108.29999999999959 12.799999999999976, 108.19999999999959 12.799999999999976, 108.19999999999959 12.899999999999975))",1
2792,13145,108.24999999999959,12.749999999999975,108.25E_12.75N,"POLYGON ((108.19999999999959 12.799999999999976, 108.29999999999959 12.799999999999976, 108.29999999999959 12.699999999999976, 108.19999999999959 12.699999999999976, 108.19999999999959 12.799999999999976))",0
2793,13146,108.24999999999959,12.649999999999977,108.25E_12.65N,"POLYGON ((108.19999999999959 12.699999999999976, 108.29999999999959 12.699999999999976, 108.29999999999959 12.599999999999977, 108.19999999999959 12.599999999999977, 108.19999999999959 12.699999999999976))",0
2794,13147,108.24999999999959,12.549999999999978,108.25E_12.55N,"POLYGON ((108.19999999999959 12.599999999999977, 108.29999999999959 12.599999999999977, 108.29999999999959 12.499999999999977, 108.19999999999959 12.499999999999977, 108.19999999999959 12.599999999999977))",0
2795,13148,108.24999999999959,12.44999999999998,108.25E_12.45N,"POLYGON ((108.19999999999959 12.499999999999977, 108.29999999999959 12.499999999999977, 108.29999999999959 12.399999999999977, 108.19999999999959 12.399999999999977, 108.19999999999959 12.499999999999977))",0
2796,13149,108.24999999999959,12.349999999999978,108.25E_12.35N,"POLYGON ((108.19999999999959 12.399999999999977, 108.29999999999959 12.399999999999977, 108.29999999999959 12.299999999999978, 108.19999999999959 12.299999999999978, 108.19999999999959 12.399999999999977))",0
2797,13150,108.24999999999959,12.249999999999979,108.25E_12.25N,"POLYGON ((108.19999999999959 12.299999999999978, 108.29999999999959 12.299999999999978, 108.29999999999959 12.199999999999978, 108.19999999999959 12.199999999999978, 108.19999999999959 12.299999999999978))",1
2798,13151,108.24999999999959,12.149999999999979,108.25E_12.15N,"POLYGON ((108.19999999999959 12.199999999999978, 108.29999999999959 12.199999999999978, 108.29999999999959 12.099999999999978, 108.19999999999959 12.099999999999978, 108.19999999999959 12.199999999999978))",0
2799,13152,108.24999999999959,12.049999999999978,108.25E_12.05N,"POLYGON ((108.19999999999959 12.099999999999978, 108.29999999999959 12.099999999999978, 108.29999999999959 11.999999999999979, 108.19999999999959 11.999999999999979, 108.19999999999959 12.099999999999978))",0
2800,13153,108.24999999999959,11.949999999999978,108.25E_11.95N,"POLYGON ((108.19999999999959 11.999999999999979, 108.29999999999959 11.999999999999979, 108.29999999999959 11.899999999999979, 108.19999999999959 11.899999999999979, 108.19999999999959 11.999999999999979))",0
2801,13154,108.24999999999959,11.84999999999998,108.25E_11.85N,"POLYGON ((108.19999999999959 11.899999999999979, 108.29999999999959 11.899999999999979, 108.29999999999959 11.79999999999998, 108.19999999999959 11.79999999999998, 108.19999999999959 11.899999999999979))",0
2802,13155,108.24999999999959,11.74999999999998,108.25E_11.75N,"POLYGON ((108.19999999999959 11.79999999999998, 108.29999999999959 11.79999999999998, 108.29999999999959 11.69999999999998, 108.19999999999959 11.69999999999998, 108.19999999999959 11.79999999999998))",2
2803,13156,108.24999999999959,11.649999999999983,108.25E_11.65N,"POLYGON ((108.19999999999959 11.69999999999998, 108.29999999999959 11.69999999999998, 108.29999999999959 11.59999999999998, 108.19999999999959 11.59999999999998, 108.19999999999959 11.69999999999998))",7
2804,13157,108.24999999999959,11.54999999999998,108.25E_11.55N,"POLYGON ((108.19999999999959 11.59999999999998, 108.29999999999959 11.59999999999998, 108.29999999999959 11.49999999999998, 108.19999999999959 11.49999999999998, 108.19999999999959 11.59999999999998))",0
2805,13158,108.24999999999959,11.449999999999982,108.25E_11.45N,"POLYGON ((108.19999999999959 11.49999999999998, 108.29999999999959 11.49999999999998, 108.29999999999959 11.39999999999998, 108.19999999999959 11.39999999999998, 108.19999999999959 11.49999999999998))",0
2806,13159,108.24999999999959,11.349999999999984,108.25E_11.35N,"POLYGON ((108.19999999999959 11.39999999999998, 108.29999999999959 11.39999999999998, 108.29999999999959 11.299999999999981, 108.19999999999959 11.299999999999981, 108.19999999999959 11.39999999999998))",0
2807,13160,108.24999999999959,11.24999999999998,108.25E_11.25N,"POLYGON ((108.19999999999959 11.299999999999981, 108.29999999999959 11.299999999999981, 108.29999999999959 11.199999999999982, 108.19999999999959 11.199999999999982, 108.19999999999959 11.299999999999981))",3
2808,13161,108.24999999999959,11.149999999999983,108.25E_11.15N,"POLYGON ((108.19999999999959 11.199999999999982, 108.29999999999959 11.199999999999982, 108.29999999999959 11.099999999999982, 108.19999999999959 11.099999999999982, 108.19999999999959 11.199999999999982))",8
2809,13162,108.24999999999959,11.049999999999983,108.25E_11.05N,"POLYGON ((108.19999999999959 11.099999999999982, 108.29999999999959 11.099999999999982, 108.29999999999959 10.999999999999982, 108.19999999999959 10.999999999999982, 108.19999999999959 11.099999999999982))",20
2810,13163,108.24999999999959,10.949999999999983,108.25E_10.95N,"POLYGON ((108.19999999999959 10.999999999999982, 108.29999999999959 10.999999999999982, 108.29999999999959 10.899999999999983, 108.19999999999959 10.899999999999983, 108.19999999999959 10.999999999999982))",657
2811,13292,108.34999999999957,16.149999999999963,108.35E_16.15N,"POLYGON ((108.29999999999959 16.199999999999964, 108.39999999999958 16.199999999999964, 108.39999999999958 16.099999999999962, 108.29999999999959 16.099999999999962, 108.29999999999959 16.199999999999964))",29
2812,13293,108.34999999999958,16.049999999999965,108.35E_16.05N,"POLYGON ((108.29999999999959 16.099999999999966, 108.39999999999958 16.099999999999966, 108.39999999999958 15.999999999999966, 108.29999999999959 15.999999999999966, 108.29999999999959 16.099999999999966))",0
2813,13294,108.34999999999958,15.949999999999964,108.35E_15.95N,"POLYGON ((108.29999999999959 15.999999999999964, 108.39999999999958 15.999999999999964, 108.39999999999958 15.899999999999965, 108.29999999999959 15.899999999999965, 108.29999999999959 15.999999999999964))",6438
2814,13295,108.34999999999958,15.849999999999966,108.35E_15.85N,"POLYGON ((108.29999999999959 15.899999999999965, 108.39999999999958 15.899999999999965, 108.39999999999958 15.799999999999965, 108.29999999999959 15.799999999999965, 108.29999999999959 15.899999999999965))",50460
2815,13296,108.34999999999958,15.749999999999968,108.35E_15.75N,"POLYGON ((108.29999999999959 15.799999999999965, 108.39999999999958 15.799999999999965, 108.39999999999958 15.699999999999966, 108.29999999999959 15.699999999999966, 108.29999999999959 15.799999999999965))",121
2816,13297,108.34999999999958,15.649999999999967,108.35E_15.65N,"POLYGON ((108.29999999999959 15.699999999999966, 108.39999999999958 15.699999999999966, 108.39999999999958 15.599999999999966, 108.29999999999959 15.599999999999966, 108.29999999999959 15.699999999999966))",25
2817,13298,108.34999999999958,15.549999999999967,108.35E_15.55N,"POLYGON ((108.29999999999959 15.599999999999966, 108.39999999999958 15.599999999999966, 108.39999999999958 15.499999999999966, 108.29999999999959 15.499999999999966, 108.29999999999959 15.599999999999966))",2116
2818,13299,108.34999999999958,15.449999999999966,108.35E_15.45N,"POLYGON ((108.29999999999959 15.499999999999966, 108.39999999999958 15.499999999999966, 108.39999999999958 15.399999999999967, 108.29999999999959 15.399999999999967, 108.29999999999959 15.499999999999966))",762
2819,13300,108.34999999999958,15.349999999999968,108.35E_15.35N,"POLYGON ((108.29999999999959 15.399999999999967, 108.39999999999958 15.399999999999967, 108.39999999999958 15.299999999999967, 108.29999999999959 15.299999999999967, 108.29999999999959 15.399999999999967))",163
2820,13301,108.34999999999958,15.249999999999964,108.35E_15.25N,"POLYGON ((108.29999999999959 15.299999999999967, 108.39999999999958 15.299999999999967, 108.39999999999958 15.199999999999967, 108.29999999999959 15.199999999999967, 108.29999999999959 15.299999999999967))",355
2821,13302,108.34999999999958,15.149999999999967,108.35E_15.15N,"POLYGON ((108.29999999999959 15.199999999999967, 108.39999999999958 15.199999999999967, 108.39999999999958 15.099999999999968, 108.29999999999959 15.099999999999968, 108.29999999999959 15.199999999999967))",0
2822,13303,108.34999999999958,15.049999999999969,108.35E_15.05N,"POLYGON ((108.29999999999959 15.099999999999968, 108.39999999999958 15.099999999999968, 108.39999999999958 14.999999999999968, 108.29999999999959 14.999999999999968, 108.29999999999959 15.099999999999968))",0
2823,13304,108.34999999999958,14.949999999999969,108.35E_14.95N,"POLYGON ((108.29999999999959 14.999999999999968, 108.39999999999958 14.999999999999968, 108.39999999999958 14.899999999999968, 108.29999999999959 14.899999999999968, 108.29999999999959 14.999999999999968))",0
2824,13305,108.34999999999958,14.849999999999968,108.35E_14.85N,"POLYGON ((108.29999999999959 14.899999999999968, 108.39999999999958 14.899999999999968, 108.39999999999958 14.799999999999969, 108.29999999999959 14.799999999999969, 108.29999999999959 14.899999999999968))",0
2825,13306,108.34999999999958,14.749999999999968,108.35E_14.75N,"POLYGON ((108.29999999999959 14.799999999999969, 108.39999999999958 14.799999999999969, 108.39999999999958 14.699999999999969, 108.29999999999959 14.699999999999969, 108.29999999999959 14.799999999999969))",0
2826,13307,108.34999999999958,14.64999999999997,108.35E_14.65N,"POLYGON ((108.29999999999959 14.699999999999969, 108.39999999999958 14.699999999999969, 108.39999999999958 14.59999999999997, 108.29999999999959 14.59999999999997, 108.29999999999959 14.699999999999969))",0
2827,13308,108.34999999999958,14.549999999999972,108.35E_14.55N,"POLYGON ((108.29999999999959 14.59999999999997, 108.39999999999958 14.59999999999997, 108.39999999999958 14.49999999999997, 108.29999999999959 14.49999999999997, 108.29999999999959 14.59999999999997))",1
2828,13309,108.34999999999958,14.449999999999969,108.35E_14.45N,"POLYGON ((108.29999999999959 14.49999999999997, 108.39999999999958 14.49999999999997, 108.39999999999958 14.39999999999997, 108.29999999999959 14.39999999999997, 108.29999999999959 14.49999999999997))",4
2829,13310,108.34999999999958,14.349999999999971,108.35E_14.35N,"POLYGON ((108.29999999999959 14.39999999999997, 108.39999999999958 14.39999999999997, 108.39999999999958 14.29999999999997, 108.29999999999959 14.29999999999997, 108.29999999999959 14.39999999999997))",0
2830,13311,108.34999999999958,14.24999999999997,108.35E_14.25N,"POLYGON ((108.29999999999959 14.29999999999997, 108.39999999999958 14.29999999999997, 108.39999999999958 14.19999999999997, 108.29999999999959 14.19999999999997, 108.29999999999959 14.29999999999997))",0
2831,13312,108.34999999999958,14.149999999999972,108.35E_14.15N,"POLYGON ((108.29999999999959 14.19999999999997, 108.39999999999958 14.19999999999997, 108.39999999999958 14.099999999999971, 108.29999999999959 14.099999999999971, 108.29999999999959 14.19999999999997))",0
2832,13313,108.34999999999958,14.049999999999972,108.35E_14.05N,"POLYGON ((108.29999999999959 14.099999999999971, 108.39999999999958 14.099999999999971, 108.39999999999958 13.999999999999972, 108.29999999999959 13.999999999999972, 108.29999999999959 14.099999999999971))",0
2833,13314,108.34999999999958,13.94999999999997,108.35E_13.95N,"POLYGON ((108.29999999999959 13.999999999999972, 108.39999999999958 13.999999999999972, 108.39999999999958 13.899999999999972, 108.29999999999959 13.899999999999972, 108.29999999999959 13.999999999999972))",0
2834,13315,108.34999999999958,13.849999999999973,108.35E_13.85N,"POLYGON ((108.29999999999959 13.899999999999972, 108.39999999999958 13.899999999999972, 108.39999999999958 13.799999999999972, 108.29999999999959 13.799999999999972, 108.29999999999959 13.899999999999972))",1
2835,13316,108.34999999999958,13.749999999999973,108.35E_13.75N,"POLYGON ((108.29999999999959 13.799999999999972, 108.39999999999958 13.799999999999972, 108.39999999999958 13.699999999999973, 108.29999999999959 13.699999999999973, 108.29999999999959 13.799999999999972))",7
2836,13317,108.34999999999958,13.649999999999972,108.35E_13.65N,"POLYGON ((108.29999999999959 13.699999999999973, 108.39999999999958 13.699999999999973, 108.39999999999958 13.599999999999973, 108.29999999999959 13.599999999999973, 108.29999999999959 13.699999999999973))",0
